threshold,far,frr,abs_far_frr_delta
0.87,0.00012745098039215687,0.4389705882352941,0.438843137254902
0.871,0.00012254901960784314,0.44166666666666665,0.4415441176470588
0.872,0.00011274509803921568,0.442156862745098,0.4420441176470588
0.873,0.00011274509803921568,0.4441176470588235,0.4440049019607843
0.874,0.00011274509803921568,0.4446078431372549,0.44449509803921566
0.875,0.00011274509803921568,0.44509803921568625,0.44498529411764703
0.876,0.00011274509803921568,0.44607843137254904,0.44596568627450983
0.877,0.00010784313725490196,0.4482843137254902,0.4481764705882353
0.878,0.00010784313725490196,0.44926470588235295,0.44915686274509803
0.879,0.00010294117647058824,0.4504901960784314,0.4503872549019608
0.88,0.00010294117647058824,0.4517156862745098,0.4516127450980392
0.881,0.00010294117647058824,0.45441176470588235,0.45430882352941176
0.882,0.00010294117647058824,0.45588235294117646,0.4557794117647059
0.883,0.00010294117647058824,0.4573529411764706,0.45725
0.884,0.00010294117647058824,0.45784313725490194,0.45774019607843136
0.885,0.00010294117647058824,0.45906862745098037,0.4589656862745098
0.886,9.80392156862745e-05,0.46078431372549017,0.4606862745098039
0.887,9.80392156862745e-05,0.4627450980392157,0.4626470588235294
0.888,9.80392156862745e-05,0.4647058823529412,0.4646078431372549
0.889,9.80392156862745e-05,0.466421568627451,0.4663235294117647
0.89,9.80392156862745e-05,0.46740196078431373,0.46730392156862743
0.891,9.80392156862745e-05,0.4696078431372549,0.4695098039215686
0.892,9.313725490196079e-05,0.4713235294117647,0.47123039215686274
0.893,9.313725490196079e-05,0.4730392156862745,0.47294607843137254
0.894,9.313725490196079e-05,0.47573529411764703,0.4756421568627451
0.895,9.313725490196079e-05,0.4762254901960784,0.47613235294117645
0.896,9.313725490196079e-05,0.47818627450980394,0.478093137254902
0.897,9.313725490196079e-05,0.47990196078431374,0.4798088235294118
0.898,9.313725490196079e-05,0.4821078431372549,0.48201470588235296
0.899,9.313725490196079e-05,0.48333333333333334,0.4832401960784314
0.9,9.313725490196079e-05,0.4852941176470588,0.48520098039215687
0.901,8.823529411764706e-05,0.4870098039215686,0.48692156862745095
0.902,8.823529411764706e-05,0.48995098039215684,0.4898627450980392
0.903,8.333333333333333e-05,0.49142156862745096,0.49133823529411763
0.904,8.333333333333333e-05,0.4928921568627451,0.4928088235294118
0.905,8.333333333333333e-05,0.49411764705882355,0.4940343137254902
0.906,7.843137254901961e-05,0.4970588235294118,0.49698039215686274
0.907,7.843137254901961e-05,0.4985294117647059,0.49845098039215685
0.908,7.843137254901961e-05,0.5012254901960784,0.5011470588235294
0.909,7.843137254901961e-05,0.5036764705882353,0.5035980392156862
0.91,6.862745098039216e-05,0.5066176470588235,0.5065490196078432
0.911,6.372549019607843e-05,0.5075980392156862,0.5075343137254902
0.912,6.372549019607843e-05,0.5098039215686274,0.5097401960784314
0.913,6.372549019607843e-05,0.5115196078431372,0.5114558823529411
0.914,6.372549019607843e-05,0.5142156862745098,0.5141519607843137
0.915,6.372549019607843e-05,0.516421568627451,0.516357843137255
0.916,6.372549019607843e-05,0.5178921568627451,0.5178284313725491
0.917,6.372549019607843e-05,0.520343137254902,0.5202794117647059
0.918,6.372549019607843e-05,0.5230392156862745,0.5229754901960785
0.919,6.372549019607843e-05,0.5254901960784314,0.5254264705882353
0.92,6.372549019607843e-05,0.5284313725490196,0.5283676470588236
0.921,6.372549019607843e-05,0.5294117647058824,0.5293480392156863
0.922,6.372549019607843e-05,0.5308823529411765,0.5308186274509804
0.923,6.372549019607843e-05,0.5345588235294118,0.5344950980392157
0.924,6.372549019607843e-05,0.5365196078431372,0.5364558823529412
0.925,5.882352941176471e-05,0.5389705882352941,0.5389117647058823
0.926,5.882352941176471e-05,0.5411764705882353,0.5411176470588235
0.927,5.882352941176471e-05,0.5428921568627451,0.5428333333333333
0.928,5.392156862745098e-05,0.5433823529411764,0.5433284313725489
0.929,5.392156862745098e-05,0.546078431372549,0.5460245098039215
0.93,5.392156862745098e-05,0.5470588235294118,0.5470049019607843
0.931,5.392156862745098e-05,0.55,0.5499460784313726
0.932,5.392156862745098e-05,0.5529411764705883,0.5528872549019608
0.933,5.392156862745098e-05,0.5544117647058824,0.5543578431372549
0.934,4.901960784313725e-05,0.558578431372549,0.5585294117647059
0.935,4.901960784313725e-05,0.5612745098039216,0.5612254901960785
0.936,4.901960784313725e-05,0.5649509803921569,0.5649019607843138
0.937,4.901960784313725e-05,0.5686274509803921,0.568578431372549
0.9380000000000001,4.411764705882353e-05,0.5700980392156862,0.5700539215686274
0.9390000000000001,3.9215686274509805e-05,0.5740196078431372,0.5739803921568627
0.9400000000000001,3.9215686274509805e-05,0.5774509803921568,0.5774117647058823
0.9410000000000001,3.9215686274509805e-05,0.5796568627450981,0.5796176470588236
0.9420000000000001,3.9215686274509805e-05,0.5818627450980393,0.5818235294117647
0.9430000000000001,3.9215686274509805e-05,0.5833333333333334,0.5832941176470589
0.9440000000000001,3.431372549019608e-05,0.5857843137254902,0.58575
0.9450000000000001,3.431372549019608e-05,0.5879901960784314,0.5879558823529412
0.9460000000000001,3.431372549019608e-05,0.5906862745098039,0.5906519607843137
0.9470000000000001,3.431372549019608e-05,0.5933823529411765,0.5933480392156862
0.9480000000000001,3.431372549019608e-05,0.5965686274509804,0.5965343137254902
0.9490000000000001,3.431372549019608e-05,0.6022058823529411,0.6021715686274509
0.9500000000000001,2.9411764705882354e-05,0.6049019607843137,0.6048725490196079
0.9510000000000001,2.4509803921568626e-05,0.6088235294117647,0.6087990196078431
0.9520000000000001,2.4509803921568626e-05,0.6129901960784314,0.6129656862745099
0.9530000000000001,2.4509803921568626e-05,0.6174019607843138,0.6173774509803922
0.9540000000000001,2.4509803921568626e-05,0.6213235294117647,0.6212990196078432
0.9550000000000001,2.4509803921568626e-05,0.6259803921568627,0.6259558823529412
0.9560000000000001,2.4509803921568626e-05,0.6321078431372549,0.6320833333333333
0.9570000000000001,2.4509803921568626e-05,0.6365196078431372,0.6364950980392157
0.9580000000000001,1.9607843137254903e-05,0.641421568627451,0.6414019607843138
0.9590000000000001,1.4705882352941177e-05,0.6446078431372549,0.644593137254902
0.96,1.4705882352941177e-05,0.6487745098039216,0.6487598039215686
0.961,1.4705882352941177e-05,0.6522058823529412,0.6521911764705882
0.962,1.4705882352941177e-05,0.6561274509803922,0.6561127450980392
0.963,1.4705882352941177e-05,0.6593137254901961,0.6592990196078431
0.964,1.4705882352941177e-05,0.6651960784313725,0.6651813725490195
0.965,1.4705882352941177e-05,0.6708333333333333,0.6708186274509803
0.966,9.803921568627451e-06,0.6762254901960785,0.6762156862745099
0.967,9.803921568627451e-06,0.6848039215686275,0.6847941176470589
0.968,9.803921568627451e-06,0.691421568627451,0.6914117647058824
0.969,4.901960784313726e-06,0.6958333333333333,0.695828431372549
0.97,4.901960784313726e-06,0.7024509803921568,0.7024460784313725
0.971,4.901960784313726e-06,0.7075980392156863,0.707593137254902
0.972,4.901960784313726e-06,0.7129901960784314,0.7129852941176471
0.973,4.901960784313726e-06,0.7188725490196078,0.7188676470588236
0.974,4.901960784313726e-06,0.7223039215686274,0.7222990196078432
0.975,4.901960784313726e-06,0.7299019607843137,0.7298970588235294
0.976,4.901960784313726e-06,0.7365196078431373,0.736514705882353
0.977,4.901960784313726e-06,0.745343137254902,0.7453382352941177
0.978,4.901960784313726e-06,0.7504901960784314,0.7504852941176471
0.979,4.901960784313726e-06,0.7563725490196078,0.7563676470588235
0.98,4.901960784313726e-06,0.7637254901960784,0.7637205882352941
0.981,4.901960784313726e-06,0.7705882352941177,0.7705833333333334
0.982,4.901960784313726e-06,0.7801470588235294,0.7801421568627451
0.983,4.901960784313726e-06,0.7867647058823529,0.7867598039215686
0.984,4.901960784313726e-06,0.7965686274509803,0.796563725490196
0.985,4.901960784313726e-06,0.8034313725490196,0.8034264705882354
0.986,4.901960784313726e-06,0.8100490196078431,0.8100441176470589
0.987,4.901960784313726e-06,0.8225490196078431,0.8225441176470588
0.988,4.901960784313726e-06,0.8313725490196079,0.8313676470588236
0.989,4.901960784313726e-06,0.8399509803921569,0.8399460784313726
0.99,4.901960784313726e-06,0.8492647058823529,0.8492598039215686
0.991,4.901960784313726e-06,0.8639705882352942,0.8639656862745099
0.992,4.901960784313726e-06,0.8718137254901961,0.8718088235294118
0.993,4.901960784313726e-06,0.8845588235294117,0.8845539215686274
0.994,4.901960784313726e-06,0.8977941176470589,0.8977892156862746
0.995,4.901960784313726e-06,0.9149509803921568,0.9149460784313725
0.996,4.901960784313726e-06,0.9264705882352942,0.9264656862745099
0.997,4.901960784313726e-06,0.9438725490196078,0.9438676470588235
0.998,4.901960784313726e-06,0.9610294117647059,0.9610245098039216
0.999,0.0,0.9801470588235294,0.9801470588235294
1.0,0.0,1.0,1.0
