threshold,far,frr
0.4255514442920685,0.0012205882352941176,0.09215686274509804
0.42379891872406006,0.0012352941176470588,0.09215686274509804
0.4222201406955719,0.0012352941176470588,0.09191176470588236
0.4211491048336029,0.0012401960784313726,0.09191176470588236
0.42105191946029663,0.0012401960784313726,0.09166666666666667
0.4201946556568146,0.0012450980392156863,0.09166666666666667
0.42006605863571167,0.0012450980392156863,0.09142156862745099
0.4182300269603729,0.0012647058823529412,0.09142156862745099
0.41752251982688904,0.0012647058823529412,0.0911764705882353
0.4155053198337555,0.0012745098039215687,0.0911764705882353
0.41286367177963257,0.0012745098039215687,0.09068627450980393
0.412526398897171,0.0012794117647058824,0.09068627450980393
0.408496618270874,0.0012794117647058824,0.0894607843137255
0.4081570506095886,0.0012941176470588236,0.0894607843137255
0.407810777425766,0.0012941176470588236,0.08921568627450982
0.40535297989845276,0.0013284313725490196,0.08921568627450982
0.4032260775566101,0.0013284313725490196,0.08872549019607845
0.4021998345851898,0.0013333333333333333,0.08872549019607845
0.4021661877632141,0.0013333333333333333,0.08848039215686276
0.3997694253921509,0.0013627450980392157,0.08848039215686276
0.39934438467025757,0.0013627450980392157,0.08823529411764708
0.39595237374305725,0.001392156862745098,0.08823529411764708
0.395828515291214,0.001392156862745098,0.08799019607843139
0.395496129989624,0.0013970588235294118,0.08799019607843139
0.39452123641967773,0.0013970588235294118,0.08725490196078434
0.3894902765750885,0.001446078431372549,0.08725490196078434
0.3890189826488495,0.001446078431372549,0.08700980392156865
0.3882388174533844,0.0014509803921568627,0.08700980392156865
0.38765960931777954,0.0014509803921568627,0.08676470588235297
0.38568007946014404,0.0014754901960784314,0.08676470588235297
0.38361427187919617,0.0014754901960784314,0.08553921568627454
0.38360318541526794,0.001480392156862745,0.08553921568627454
0.3829020857810974,0.001480392156862745,0.08529411764705885
0.3822150230407715,0.0014852941176470588,0.08529411764705885
0.3780956268310547,0.0014852941176470588,0.0845588235294118
0.3772704303264618,0.0014901960784313726,0.0845588235294118
0.37649843096733093,0.0014901960784313726,0.08431372549019611
0.37555035948753357,0.0015,0.08431372549019611
0.37527942657470703,0.0015,0.08406862745098043
0.3747595548629761,0.0015098039215686275,0.08406862745098043
0.3745744526386261,0.0015098039215686275,0.08382352941176474
0.37422940135002136,0.0015245098039215687,0.08382352941176474
0.3731917142868042,0.0015245098039215687,0.08333333333333337
0.3730228543281555,0.0015343137254901962,0.08333333333333337
0.37293118238449097,0.0015343137254901962,0.08308823529411768
0.3722326457500458,0.00153921568627451,0.08308823529411768
0.3709739148616791,0.00153921568627451,0.08235294117647063
0.37041977047920227,0.0015441176470588234,0.08235294117647063
0.370083212852478,0.0015441176470588234,0.08186274509803926
0.36986950039863586,0.0015539215686274509,0.08186274509803926
0.3693523705005646,0.0015539215686274509,0.08137254901960789
0.3669770359992981,0.0015784313725490196,0.08137254901960789
0.36669495701789856,0.0015784313725490196,0.0811274509803922
0.3651788830757141,0.001588235294117647,0.0811274509803922
0.3629855811595917,0.001588235294117647,0.08063725490196083
0.36237597465515137,0.0015931372549019608,0.08063725490196083
0.36122652888298035,0.0015931372549019608,0.08014705882352946
0.36084678769111633,0.0015980392156862745,0.08014705882352946
0.3603065311908722,0.0015980392156862745,0.07990196078431377
0.35897108912467957,0.0016029411764705882,0.07990196078431377
0.35830000042915344,0.0016029411764705882,0.07965686274509809
0.3570820093154907,0.0016127450980392157,0.07965686274509809
0.3569789230823517,0.0016127450980392157,0.0794117647058824
0.35455450415611267,0.001642156862745098,0.0794117647058824
0.3543335497379303,0.001642156862745098,0.07916666666666672
0.35370317101478577,0.001661764705882353,0.07916666666666672
0.35250598192214966,0.001661764705882353,0.07867647058823535
0.3503892719745636,0.0016813725490196078,0.07867647058823535
